username,language_used,language_level
Operofil,ca,N
Operofil,en,3
Operofil,es,5
Operofil,fr,3
Oranies,es,4
Oranies,fr,1
Oranies,an,0
Oranies,it,0
Oranies,ca,N
Oranies,oc,2
Oranies,de,0
Oranies,en,2
Oriolclosa,es,4
Oriolclosa,fr,1
Oriolclosa,sv,2
Oriolclosa,ca,N
Oriolclosa,csc,1
Oriolclosa,en,4
Oriololmo,ca,N
Oriololmo,en,2
Oriololmo,es,4
Osblanc,ca,4
Osblanc,en,3
Osblanc,es,N
Osblanc,gl,2
Osblanc,pt,1
Ovidi,ca,N
Ovidi,de,2
Ovidi,en,1
Ovidi,es,4
Ovidi,fr,1
PFC12,fr,2
PFC12,pt,1
PFC12,ca,N
PFC12,de,0
PFC12,en,4
PFC12,es,N
PaliGol,es,4
PaliGol,fr,1
PaliGol,ca,N
PaliGol,en,2
Pallares,ca,N
Pallares,en,2
Pallares,es,4
Pallares,fr,2
Palmira K,ca,N
Palmira K,en,3
Palmira K,es,N
Palmira K,fr,3
PanteraNegra84,ca,N
PanteraNegra84,en,3
PanteraNegra84,es,N
Paputx,fr,2
Paputx,ca,N
Paputx,en,1
Paputx,es,3
Parouger 616,de,2
Parouger 616,en,4
Parouger 616,es,N
Parouger 616,ca,N
Pau Colominas,es,N
Pau Colominas,ca,N
Pau Colominas,en,3
Pdg,en,4
Pdg,es,4
Pdg,fr,1
Pdg,ca,N
PepCC,en,2
PepCC,es,3
PepCC,ca,N
Pere Orga,es,N
Pere Orga,ca,N
Pere Orga,en,2
Pere Sallavinera,ca,N
Pere Sallavinera,en,3
Pere Sallavinera,fr,3
Pere Serafi,es,4
Pere Serafi,eu,0
Pere Serafi,fr,0
Pere Serafi,ca,N
Pere Serafi,ga,0
Pere Serafi,de,0
Pere Serafi,en,3
Pere prlpz,es,4
Pere prlpz,ast,1
Pere prlpz,ro,1
Pere prlpz,it,1
Pere prlpz,eu,1
Pere prlpz,ca,N
Pere prlpz,sc,1
Pere prlpz,lmo,1
Pere prlpz,fr,1
Pere prlpz,de,1
Pere prlpz,nl,1
Pere prlpz,gl,1
Pere prlpz,en,2
Pere prlpz,oc,1
Pere prlpz,ia,1
Pere prlpz,eo,1
Pere prlpz,an,1
Pere prlpz,pt,1
Pere prlpz,io,1
Peredesaportella,it,2
Peredesaportella,ca,N
Peredesaportella,en,3
Peredesaportella,es,N
Perique des Palottes,it,1
Perique des Palottes,el,1
Perique des Palottes,en,1
Perique des Palottes,eo,1
Perique des Palottes,es,3
Perique des Palottes,fr,1
Perique des Palottes,ca,N
Pitxiquin,es,4
Pitxiquin,fr,2
Pitxiquin,it,2
Pitxiquin,pt,1
Pitxiquin,ca,N
Pitxiquin,en,2
Prest!,en,2
ProtoplasmaKid,ca,0
ProtoplasmaKid,en,3
QAmbUBG6MNP,ca,N
QAmbUBG6MNP,en,3
QAmbUBG6MNP,es,N
QAmbUBG6MNP,fr,3
Qllach,en,4
Qllach,es,N
Qllach,fr,3
Qllach,it,3
Qllach,ca,N
Qllach,de,2
Qoan,de,1
Qoan,grc,1
Qoan,el,4
Qoan,it,2
Qoan,en,4
Qoan,la,1
Qoan,eo,2
Qoan,ar,2
Qoan,nl,1
Qoan,es,N
Qoan,ca,N
Qoan,fr,3
Qozam,fr,3
Qozam,an,1
Qozam,gl,1
Qozam,ast,1
Qozam,it,1
Qozam,ca,4
Qozam,oc,1
Qozam,en,2
Qozam,pt,1
Qozam,es,N
Quelet,en,3
Quelet,es,4
Quelet,fr,3
Quelet,ca,N
Quelet,de,2
QuimGil,de,1
QuimGil,en,3
QuimGil,es,N
QuimGil,fr,1
QuimGil,ca,N
Quimet78,ca,N
Quimet78,en,1
Quimet78,es,4
Quimet78,gl,1
Quimet78,oc,2
Quimpuig12,fr,2
Quimpuig12,it,1
Quimpuig12,pt,1
Quimpuig12,ca,N
Quimpuig12,en,2
Quimpuig12,es,4
RafaelCarreras,ca,4
RafaelCarreras,en,3
RafaelCarreras,es,N
RafaelCarreras,fr,2
RafelJuan,en,3
RafelJuan,es,N
RafelJuan,ca,N
Ramalhito,ca,N
Ramalhito,en,3
Ramalhito,es,4
Ramalhito,fr,2
Raspilla Demekin,fr,3
Raspilla Demekin,pt,2
Raspilla Demekin,ca,N
Raspilla Demekin,es,N
Raul Magdalena,ca,N
Raul Magdalena,en,2
Raul Magdalena,es,4
Rboadaf,ca,N
Rboadaf,en,2
Rboadaf,es,N
Rboadaf,fr,1
Recared,ca,N
Recared,de,1
Recared,en,2
Recared,es,N
Recared,fr,1
Recared,oc,1
Redtrevius,fr,2
Redtrevius,ca,N
Redtrevius,en,3
Redtrevius,es,4
ReginaManresa,fr,3
ReginaManresa,ca,N
ReginaManresa,de,2
ReginaManresa,en,3
ReginaManresa,es,4
Reivax55,ca,N
Reivax55,en,2
Reivax55,es,N
Reivax55,fr,2
Remux,ia,2
Remux,ast,1
Remux,la,0
Remux,ca,1
Remux,simple,4
Remux,en,3
Remux,eo,3
Remux,es,N
Retse1964,ca,N
Retse1964,en,2
Retse1964,es,N
Ribesnero,en,N
Ribesnero,es,4
Ribesnero,fr,2
Ribesnero,it,N
Ribesnero,pt,2
Ribesnero,ca,4
Ribesnero,ru,4
Robertgarrigos,ca,N
Robertgarrigos,en,3
Robertgarrigos,es,4
Robertgarrigos,fr,2
Robertgarrigos,it,1
Rodamón4,ca,N
Rodamón4,en,3
Rodamón4,es,4
Rodamón4,fr,0
Rodamón4,gl,3
Rodamón4,an,1
Rodamón4,oc,1
Roger Manro,ca,N
Roger Manro,en,2
Roger Manro,es,4
Romang,ca,N
Romang,en,1
Romang,es,N
Rotget,ca,N
Rotxi,ca,N
SMP,fr,2
SMP,ca,N
SMP,en,3
SMP,es,4
Salva2354,ca,N
Salva2354,en,3
Salàs,ca,N
Salàs,en,2
Salàs,oc,2
Santanyiner,ca,N
Santanyiner,en,4
Santanyiner,es,4
Santanyiner,it,2
Santanyiner,zh,1
Sarud,ca,N
Sarud,en,4
Sarud,es,N
SastreO,de,3
SastreO,en,3
SastreO,es,4
SastreO,ca,N
Sebasweee,es,N
Sebasweee,gl,2
Sebasweee,ja,1
Sebasweee,ca,N
Sebasweee,pt,2
Sebasweee,de,1
Sebasweee,en,3
Senyor Esteve,it,2
Senyor Esteve,ca,N
Senyor Esteve,en,2
Senyor Esteve,es,N
Senyor Esteve,fr,2
SergiMM,en,2
SergiMM,es,N
SergiMM,fr,1
SergiMM,ca,N
Serimayk,ru,1
Serimayk,ca,N
Serimayk,en,2
Serimayk,es,N
Serimayk,fr,3
Sheena book,ca,N
Sheena book,en,3
Sheena book,es,4
Silviaroca04,ca,N
Silviaroca04,en,3
Silviaroca04,es,N
Sitaberta,ca,N
Sitaberta,en,2
Sitaberta,es,N
Socialdilema,ca,N
Socialdilema,en,2
Socialdilema,es,4
Solerb,ca,N
Solerb,en,3
Solerb,es,4
Sorenike,ja,1
Sorenike,ca,N
Sorenike,en,2
Sorenike,es,N
SpyridisioAnnis,ca,1
SpyridisioAnnis,el,N
SpyridisioAnnis,en,4
Ssola,ca,N
Ssola,en,3
Ssola,es,4
Ssola,ko,1
Suc de pinya,fr,1
Suc de pinya,pt,1
Suc de pinya,ca,N
Suc de pinya,en,4
Suc de pinya,es,N
Sylas,ca,N
Sylas,de,1
Sylas,en,3
Sylas,es,N
Tafol,ca,N
Tafol,es,N
Tecnoalcover,es,N
Tecnoalcover,fr,2
Tecnoalcover,it,1
Tecnoalcover,ca,N
Tecnoalcover,en,2
TeleMania,it,2
TeleMania,ca,4
TeleMania,en,3
TeleMania,es,N
Teodoromix,es,N
Teodoromix,ca,N
The STB,fr,2
The STB,ca,N
The STB,de,1
The STB,en,1
The STB,es,N
Tiputini,fr,4
Tiputini,ca,5
Tiputini,en,3
Tiputini,es,N
Titafreda,en,2
Titafreda,es,4
Titafreda,ca,N
Tomeu87,ca,N
Toni787,ca,N
Toni787,en,3
Toni787,es,N
Toni787,fr,3
Toniher,es,N
Toniher,ro,1
Toniher,ca,N
Toniher,en,3
ToniuBM,es,N
ToniuBM,no,1
ToniuBM,ca,N
ToniuBM,en,3
Townie,de,1
Townie,en,4
Townie,es,4
Townie,ca,N
Trollramsac,en,3
Trollramsac,es,N
Trollramsac,ca,N
Trujuman,en,3
Trujuman,es,N
Trujuman,fa,1
Trujuman,ar,2
Trujuman,fr,1
Trujuman,ca,N
Trujuman,de,1
Umrhubhe,es,N
Umrhubhe,fr,1
Umrhubhe,id,0
Umrhubhe,ca,N
Umrhubhe,de,2
Umrhubhe,en,2
Un negre,ca,N
Un negre,en,3
Un negre,es,4
Unapersona,csc,1
Unapersona,en,3
Unapersona,eo,1
Unapersona,es,4
Unapersona,qya,0
Unapersona,ca,N
Valdoria,es,N
Valdoria,eu,1
Valdoria,en,3
Vallue,es,N
Vallue,ca,N
Vallue,en,2
Vanished user e175adb86e72bb96a1706f7ab31b9df8,en,4
Vanished user e175adb86e72bb96a1706f7ab31b9df8,es,N
Vanished user e175adb86e72bb96a1706f7ab31b9df8,fr,2
Vanished user e175adb86e72bb96a1706f7ab31b9df8,ca,N
Vanished user e175adb86e72bb96a1706f7ab31b9df8,de,3
VerusPhoebusApollo,ca,N
VerusPhoebusApollo,de,4
VerusPhoebusApollo,en,4
VerusPhoebusApollo,la,1
VerusPhoebusApollo,oc,1
Vicent2Mar,ca,N
Vicent2Mar,es,N
Vicent2Mar,fr,4
Victorvicente03,es,N
Victorvicente03,fr,1
Victorvicente03,ca,N
Victorvicente03,en,4
Vigoga 97,ca,N
Vigoga 97,en,3
Vigoga 97,es,N
Vinividivincci,fr,1
Vinividivincci,ca,N
Vinividivincci,en,3
Vinividivincci,es,N
Vmitjans,ca,N
Vmitjans,de,3
Vmitjans,en,3
Vmitjans,es,4
Voraviu,ca,N
Voraviu,en,2
Voraviu,es,4
Vriullop,ca,N
Vriullop,en,2
Vriullop,es,4
Vriullop,fr,2
Vsuarezp,gl,2
Vsuarezp,ast,N
Vsuarezp,ca,2
Vsuarezp,en,2
Vsuarezp,es,N
Vulcano,fr,2
Vulcano,ca,N
Vulcano,de,1
Vulcano,en,1
Vulcano,es,N
Watashi ha,es,4
Watashi ha,fr,N
Watashi ha,ca,N
Watashi ha,ja,1
Watashi ha,el,0
Watashi ha,la,1
Watashi ha,en,3
Watashi ha,ru,2
Watashi ha,eo,3
Wgarcia,ca,4
Wgarcia,de,2
Wgarcia,en,4
Wgarcia,es,N
Whochismo,fr,3
Whochismo,ca,N
Whochismo,en,3
Whochismo,eo,2
Whochismo,es,N
Wilalpha50,en,1
Wilalpha50,es,2
Wilalpha50,pt,N
Wilalpha50,ca,1
Willy31igd,fr,2
Willy31igd,la,1
Willy31igd,oc,1
Willy31igd,ca,N
Willy31igd,en,2
Willy31igd,es,4
XTzzzz,pt,1
XTzzzz,ca,N
XTzzzz,en,4
XTzzzz,es,N
XTzzzz,fr,2
XTzzzz,it,1
Xacòina,ca,N
Xacòina,en,2
Xacòina,es,4
Xacòina,pt,3
Xavi Garcia Campos,it,1
Xavi Garcia Campos,ca,N
Xavi Garcia Campos,en,3
Xavi Garcia Campos,es,N
Xaviaranda,es,5
Xaviaranda,ca,N
Xaviaranda,en,2
Xavier Dengra,es,N
Xavier Dengra,fr,2
Xavier Dengra,ca,N
Xavier Dengra,nl,2
Xavier Dengra,da,1
Xavier Dengra,oc,1
Xavier Dengra,de,1
Xavier Dengra,en,4
Xavivars,ca,N
Xavivars,en,2
Xavivars,es,4
Xavivars,fr,1
XavsWC,en,3
XavsWC,es,N
XavsWC,pt,1
XavsWC,ca,N
Xbosch,ca,N
Xbosch,en,3
Xbosch,es,N
Xgraub,ca,N
Xgraub,en,4
Xgraub,es,4
Xgraub,fr,2
Xurugetu,it,3
Xurugetu,de,3
Xurugetu,nl,2
Xurugetu,en,4
Xurugetu,pt,4
Xurugetu,es,N
Xurugetu,af,1
Xurugetu,fr,4
Xurugetu,ast,N
Xurugetu,gl,N
Xurugetu,ca,N
Yuanga,en,3
Yuanga,es,N
Yuanga,fr,1
Yuanga,ca,N
Yui K~cawiki,en,3
Yui K~cawiki,es,4
Yui K~cawiki,ca,N
Yunaz1963,de,2
Yunaz1963,en,4
Yunaz1963,es,N
Yunaz1963,fr,4
Yunaz1963,pt,N
Yunaz1963,ca,N
Zeltzarian,en,3
Zeltzarian,es,4
Zeltzarian,lij,2
Zeltzarian,an,2
Zeltzarian,ast,1
Zeltzarian,ca,N
ÀlvarBF,ca,N
ÀlvarBF,en,3
ÀlvarBF,es,N
Álvaro M,ca,N
Álvaro M,en,1
Álvaro M,es,N
